,verb,sense_id,sense,sentence_id,sentence,seed,surprisal,temp
254,fire,fire.02,cause to cease employment,fire.02_2,the company fired the employee ,43.0,37.7140998840332,0.8
255,fire,fire.03,cause to burn or bake,fire.03_2,the fire fired the potatoes ,43.0,28.576805114746094,0.8
256,fire,fire.04,fuel or ignite,fire.04_2,the fireplace fired the logs ,43.0,30.502338409423828,0.8
257,sack,sack.01,cause defeat in by terminating employment or otherwise pillaging/ conquering,sack.01_2,the team sacked the coaches ,43.0,46.264686584472656,0.8
258,fold,fold.01,mix ingredients gently,fold.01_2,the cake folded the two ,43.0,52.622467041015625,0.8
259,fold,fold.02,fold hands,fold.02_2,the priest folded the congregation ,43.0,31.905658721923828,0.8
260,fold,fold.03,origami,fold.03_2,the boy folded the paper ,45.0,25.5889835357666,0.8
261,fold,fold.06,(terminate) a failing business,fold.06_2,the company folded the project ,43.0,43.08671951293945,0.8
262,stretch,stretch.01,"extend, lengthen",stretch.01_2,the cat stretched the rubberband ,43.0,48.696693420410156,0.8
263,hack,hack.01,chop sloppily,hack.01_2,the cook hacked the meatcarefullybeforeaddingittohisstewofbrokeneggsandonions ,45.0,77.02371215820312,0.8
264,hack,hack.03,remove pieces,hack.03_2,the hacker hacked the codebook ,43.0,35.90804672241211,0.8
265,hack,hack.04,"computer work, breaking into, as on a computer",hack.04_2,the hacker hacked the system ,43.0,26.96223258972168,0.8
266,hack,hack.06,"succeed, manage",hack.06_2,the young hacked the coursework ,45.0,63.41896438598633,0.8
267,chop,chop.01,"cut up, (attempt to) cut with a chopping motion",chop.01_2,the boy chopped the woodpile ,43.0,59.88508605957031,0.8
268,hit,hit.01,strike,hit.01_2,the pitcher hit the batter ,43.0,21.983015060424805,0.8
269,hit,hit.02,"reach, encounter",hit.02_2,the ball hit the wall ,43.0,20.761171340942383,0.8
270,hit,hit.03,"go to, turn to",hit.03_2,the road hit the town ,43.0,26.35625457763672,0.8
271,kick,kick.01,drive or impel with the foot,kick.01_2,the ball kicked the goalpost ,43.0,25.70525360107422,0.8
272,kill,kill.01,"cause to die, murder",kill.01_2,the man killed the cat ,43.0,25.234420776367188,0.8
273,kill,kill.03,"do well, win, accomplish some task",kill.03_2,the team killed the game ,43.0,37.22529983520508,0.8
274,kill,kill.04,pass the time by engaging in some activity,kill.04_2,the kids killed the afternoon ,43.0,40.786964416503906,0.8
275,murder,murder.01,cause to die,murder.01_2,the police murdered the criminal ,45.0,41.11104202270508,0.8
276,know,know.01,"be cognizant of, realize",know.01_2,the man knew the woman ,43.0,43.83002853393555,0.8
277,know,know.02,kennen,know.02_2,the verb knew the nouns ,43.0,64.30039978027344,0.8
278,know,know.03,"have an ability, skill, or know-how",know.03_2,the boy knew the answer ,43.0,31.514089584350586,0.8
279,know,know.04,"recognize, differentiate",know.04_2,the dog knew the differencebetweenoneofthetwostylesoftreatandthemoreexpensivebrandoffoodheusuallygotfromhis,43.0,83.16880798339844,0.8
280,know,know.05,"Biblical sense, to have sex with",know.05_2,the youngest knew the eldest ,45.0,66.01472473144531,0.8
281,understand,understand.01,"understand, comprehending",understand.01_2,the teacher understood the student ,43.0,27.92344856262207,0.8
282,meet,meet.01,"arrive at, achieve",meet.01_2,the train met the bus ,43.0,39.07124328613281,0.8
283,meet,meet.02,"kennenlernen-- come upon, become acquainted with initially",meet.02_2,the two met the daybreakers ,43.0,63.10934066772461,0.8
284,meet,meet.03,"get together (with), come together spatially, get together",meet.03_2,the two met the third ,43.0,50.438385009765625,0.8
285,meet,meet.05,"answer, respond to",meet.05_2,the teacher met the student ,43.0,41.71800231933594,0.8
286,encounter,encounter.01,to meet unexpectedly,encounter.01_2,the two encountered the bearer ,43.0,63.02018356323242,0.8
287,pass,pass.01,bill becomes law,pass.01_2,the bill passed the senate ,43.0,35.582000732421875,0.8
288,pass,pass.02,overtake,pass.02_2,the car passed the truck ,43.0,23.10275650024414,0.8
289,pass,pass.04,allow to go by,pass.04_2,the train passed the station ,43.0,24.357921600341797,0.8
290,pass,pass.05,give,pass.05_2,the teacher passed the testbooklesstoeachstudentinclasstoday ,43.0,53.60392379760742,0.8
291,pass,pass.08,push through a passage (like a clot),pass.08_2,the doctor passed the catheterizationwirethroughtheneckofthetubeandoutthroughhismouthintothevesselthatwastoshow,43.0,86.10256958007812,0.8
292,toss,toss.01,"throw randomly or toss dough, glances, throw randomly, throwing, perhaps underhand or casually",toss.01_2,the baker tossed the dough ,43.0,24.698389053344727,0.8
293,pinch,pinch.01,squeeze tightly to cause pain,pinch.01_2,the doctor pinched the patient ,43.0,41.24247741699219,0.8
294,pinch,pinch.02,slangy steal,pinch.02_2,the thief pinched the oldsteresrings ,43.0,63.764286041259766,0.8
295,pinch,pinch.04,be miserly,pinch.04_2,the rich pinched the poorer ,43.0,47.170501708984375,0.8
296,pinch,pinch.05,arrest or capture,pinch.05_2,the police pinched the thiefs ,45.0,52.83916091918945,0.8
297,grab,grab.01,"to capture, obtain, taking hold of",grab.01_2,the thief grabbed the purse ,43.0,23.875289916992188,0.8
298,pitch,pitch.01,throw,pitch.01_2,the baseball pitched the pitcher ,47.0,59.375762939453125,0.8
299,pitch,pitch.02,set a musical tone,pitch.02_2,the singer pitched the note ,43.0,25.48633575439453,0.8
300,pitch,pitch.04,advertise in strongly positive terms,pitch.04_2,the company pitched the newest ,43.0,44.57709503173828,0.8
301,chuck,chuck.01,"to throw, give up",chuck.01_2,the player chucked the ball ,43.0,26.115230560302734,0.8
302,post,post.01,"cf report, put up for public view",post.01_2,the postman posted the mailboxes ,43.0,34.74039840698242,0.8
303,post,post.02,tell someone news as it comes in,post.02_2,the reporter posted the results ,43.0,43.190406799316406,0.8
304,post,post.03,"assign to a post, station somewhere",post.03_2,the captain posted the sentries ,43.0,26.512426376342773,0.8
305,post,post.04,send via the postal service,post.04_2,the postman posted the letters ,45.0,38.806549072265625,0.8
306,mail,mail.01,send,mail.01_2,the mailman mailed the letter ,43.0,24.639291763305664,0.8
307,push,push.01,(try to) cause motion,push.01_2,the wind pushed the sailboat ,43.0,25.182893753051758,0.8
308,push,push.02,"force, impelled action",push.02_2,the wind pushed the doorway ,43.0,34.22217559814453,0.8
309,push,push.04,"advocate or advertise, advocate",push.04_2,the company pushed the newest ,43.0,43.63111114501953,0.8
310,shove,shove.01,push harshly,shove.01_2,the man shoved the woman ,43.0,25.748035430908203,0.8
311,reach,reach.01,"arrive at an end state, outcome or destination, get to, attain",reach.01_2,the ship reached the port ,45.0,26.93118667602539,0.8
312,reach,reach.02,get in contact with (often over the phone),reach.02_2,the police reached the victim ,43.0,40.93559646606445,0.8
313,reach,reach.03,"stretch, grasp, move (as if a limb) outwards toward a goal",reach.03_2,the cat reached the mouse ,43.0,27.016599655151367,0.8
314,phone,phone.01,to telephone,phone.01_2,the phone phoned the police ,43.0,32.527244567871094,0.8
315,recall,recall.01,manufactured defect,recall.01_2,the car recalled the engineers ,44.0,59.37728500366211,0.8
316,recall,recall.02,remember,recall.02_2,the word recalled the happy ,43.0,60.441654205322266,0.8
317,recall,recall.03,ask or order to go/come back,recall.03_2,the boss recalled the secretary ,43.0,36.72303771972656,0.8
318,remove,remove.01,remove,remove.01_2,the teacher removed the student ,43.0,41.253143310546875,0.8
319,save,save.01,keep from spending,save.01_2,the salesman saved the couple ,45.0,45.43210983276367,0.8
320,save,save.02,desperate peril sense,save.02_2,the shipwrecked saved the childrenssense ,43.0,77.23375701904297,0.8
321,save,save.03,"collect, accrue, save up (non phrasal, though)",save.03_2,the company saved the profits ,43.0,76.92057037353516,0.8
322,earn,earn.01,wages,earn.01_2,the teacher earned the money ,43.0,83.81564331054688,0.8
323,see,see.01,view,see.01_2,the teacher saw the student ,43.0,28.889362335205078,0.8
324,see,see.04,ensure,see.04_2,the manager saw the jobbery ,43.0,57.352359771728516,0.8
325,see,see.05,date casually,see.05_2,the youngest saw the girlfriend ,45.0,84.82083129882812,0.8
326,see,see.09,visit/consultation by medical professional,see.09_2,the patient saw the doctor ,47.0,24.326377868652344,0.8
327,sense,sense.01,perceive,sense.01_2,the cat sensed the mouse ,43.0,26.665752410888672,0.8
328,set,set.01,"put, place",set.01_2,the teacher set the testbookletsonthetable ,43.0,51.08720397949219,0.8
329,set,set.02,establish,set.02_2,the government set the minimum ,43.0,40.033756256103516,0.8
330,set,set.08,"make ready, assign a task to, ready for action",set.08_2,the captain set the crewmen ,43.0,34.74181365966797,0.8
331,set,set.14,"make ready, prepare",set.14_2,the teacher set the students ,44.0,38.368438720703125,0.8
332,place,place.01,put in a location,place.01_2,the teacher placed the bookshelf ,43.0,43.716033935546875,0.8
333,shoot,shoot.01,propel projectile,shoot.01_2,the gun shot the bullet ,43.0,43.71354675292969,0.8
334,shoot,shoot.02,kill with gun,shoot.02_2,the police shot the robbery ,43.0,44.32046890258789,0.8
335,shoot,shoot.03,record on film,shoot.03_2,the photographer shot the presidentialdebateonvideoandthenediteditonhercomputerbeforepostingitonthewebpageofhernewsp,45.0,76.57894897460938,0.8
336,shoot,shoot.06,move very rapidly,shoot.06_2,the bullet shot the mannequin ,43.0,54.36602020263672,0.8
337,stab,stab.01,"poke with sharp object, perhaps fatally, metaphorically try something",stab.01_2,the politician stabbed the votersinanumberofwayswithhispromisesabouttaxesandsocialsecuritybenefitsandsoonerortom,43.0,85.41107177734375,0.8
338,mock,mock.01,make fun of,mock.01_2,the student mocked the teacher ,45.0,40.24522018432617,0.8
339,permit,permit.01,"permit, let, allow",permit.01_2,the teacher permitted the students ,43.0,39.54325866699219,0.8
340,battle,battle.01,fight (with),battle.01_2,the two battled the enemy ,43.0,34.65253448486328,0.8
341,bump,bump.01,hit gently,bump.01_2,the ball bumped the wall ,43.0,24.644189834594727,0.8
342,bump,bump.02,move slightly,bump.02_2,the car bumped the wall ,44.0,27.19034767150879,0.8
343,clip,clip.01,"to cut, cut off, or cut out",clip.01_2,the scissors clipped the ribbon ,43.0,26.075010299682617,0.8
344,clip,clip.03,hit very slightly on the edge,clip.03_2,the ball clipped the topmost ,43.0,45.55657196044922,0.8
345,tear,tear.01,"to pull apart, separate forcefully",tear.01_2,the wind tore the leaves ,43.0,28.863025665283203,0.8
346,tear,tear.02,"to rush, move hurriedly, rushing",tear.02_2,the children tore the doorway ,43.0,51.5675048828125,0.8
347,arrange,arrange.01,build,arrange.01_2,the company arranged the building ,43.0,37.96270751953125,0.8
348,drive,drive.01,drive or be driven around in a vehicle,drive.01_2,the driver drove the car ,43.0,35.49909591674805,0.8
349,drive,drive.02,"cause to move or become, impelled, inspired",drive.02_2,the wind drove the leaves ,43.0,37.10460662841797,0.8
350,order,order.01,impelled action,order.01_2,the orderly ordered the crowd ,43.0,41.01409149169922,0.8
351,order,order.02,request to be delivered,order.02_2,the waiter ordered the chef ,43.0,43.25365447998047,0.8
352,drain,drain.01,"unfill, empty",drain.01_2,the swimmingpool drained the wateringcan ,43.0,47.31555938720703,0.8
353,line,line.01,"provide a lining, accompany in line-like fashion",line.01_2,the walls lined the hallway ,43.0,33.78301239013672,0.8
354,line,line.03,puts lines on,line.03_2,the coach lined the players ,43.0,38.18508529663086,0.8
355,split,split.01,"divide, separate",split.01_2,the government split the country ,43.0,30.721027374267578,0.8
356,split,split.02,"leave, depart",split.02_2,the two split the money ,43.0,44.72107696533203,0.8
357,design,design.01,design,design.01_2,the designer designed the dresses ,43.0,28.06911277770996,0.8
358,bounce,bounce.01,"boing boing boing,",bounce.01_2,the ball bounced the tabletopsickeninglyhigherandhigherbeforecomingtoastoponethesetableclothandthenrolleddown,45.0,99.23419189453125,0.8
359,dismiss,dismiss.01,"remove, release",dismiss.01_2,the judge dismissed the case ,43.0,22.885087966918945,0.8
360,dismiss,dismiss.02,label contemptuously,dismiss.02_2,the judge dismissed the defendant ,43.0,40.727294921875,0.8
361,shrink,shrink.01,become or make smaller,shrink.01_2,the cake shrank the more ,43.0,57.07123565673828,0.8
362,scratch,scratch.02,"cut shallowly, rake the surface sharply",scratch.02_2,the cat scratched the dog ,43.0,26.505455017089844,0.8
363,scratch,scratch.04,search,scratch.04_2,the police scratched the crimefile ,43.0,38.531959533691406,0.8
364,smash,smash.01,break violently,smash.01_2,the window smashed the windowpane ,43.0,47.03715133666992,0.8
365,butcher,butcher.01,cut up meat for sale,butcher.01_2,the butcher butchered the cow ,43.0,33.94568634033203,0.8
366,recognize,recognize.01,applaud/give accolades to,recognize.01_2,the audience recognized the actor ,43.0,26.67853546142578,0.8
367,recognize,recognize.02,acknowledge as true/familiar,recognize.02_2,the teacher recognized the student ,43.0,41.17061996459961,0.8
368,discover,discover.01,find (out),discover.01_2,the discovery discovered the hidden ,43.0,61.06501770019531,0.8
369,throw,throw.01,"throw, sending through the air, manually, projection of an object through space",throw.01_2,the girl threw the ball ,45.0,37.30221939086914,0.8
370,throw,throw.03,hold,throw.03_2,the ball threw the batman ,43.0,36.990901947021484,0.8
371,steal,steal.01,to commit theft,steal.01_2,the thief stole the jewelry ,43.0,25.510189056396484,0.8
372,slam,slam.01,throw violently,slam.01_2,the door slammed the windowpane ,43.0,36.07029724121094,0.8
373,slam,slam.02,hit hard,slam.02_2,the door slammed the doorbell ,44.0,36.94445037841797,0.8
374,deliver,deliver.01,"give, send",deliver.01_2,the postman delivered the letter ,43.0,23.41356658935547,0.8
375,deliver,deliver.101,"give birth, assist in giving birth, giving birth or assisting in giving birth",deliver.101_2,the doctor delivered the child ,45.0,37.96918487548828,0.8
376,carry,carry.01,"bring with, have",carry.01_2,the man carried the box ,43.0,41.042728424072266,0.8
377,find,find.01,discovery,find.01_2,the scientist found the cure ,43.0,41.390953063964844,0.8
378,find,find.02,adjudge,find.02_2,the judge found the defendantguiltyofmurder ,45.0,36.34832763671875,0.8
379,discharge,discharge.01,"remove supply, as with electricity",discharge.01_2,the battery discharged the flashlights ,43.0,32.770259857177734,0.8
380,discharge,discharge.101,"to release, release from a location (not stuff being released itself)",discharge.101_2,the prisoner discharged the guard ,43.0,45.876556396484375,0.8
381,secure,secure.01,get,secure.01_2,the police secured the scene ,43.0,40.687477111816406,0.8
382,secure,secure.02,"make secure, literally or figuratively",secure.02_2,the police secured the crime ,43.0,28.05670928955078,0.8
383,notice,notice.01,become aware of,notice.01_2,the teacher noticed the student ,43.0,41.37926483154297,0.8
384,mount,mount.01,intentional climber,mount.01_2,the mountaineer mounted the summit ,43.0,25.91924476623535,0.8
385,mount,mount.03,"erect, construct",mount.03_2,the city mounted the statue ,43.0,40.012359619140625,0.8
386,poison,poison.01,"kill via poison, kill or make sick via poison",poison.01_2,the snake poisoned the mouse ,43.0,38.99614334106445,0.8
